id,url,bookTitle,bookImage,bookAuthors
5767,https://www.goodreads.com/book/show/1624.West_with_the_Night,West with the Night,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1368204688l/1624.jpg,Beryl Markham
5768,https://www.goodreads.com/book/show/29.The_Mother_Tongue,The Mother Tongue: English and How It Got That Way,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388209925l/29._SY475_.jpg,Bill Bryson
5769,https://www.goodreads.com/book/show/7602367-skull-full-of-kisses,Skull Full of Kisses,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348070384l/7602367.jpg,Michael  West
5770,https://www.goodreads.com/book/show/12341557-the-wind-through-the-keyhole,The Wind Through the Keyhole,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328001524l/12341557.jpg,"Stephen King,Jae Lee"
5771,https://www.goodreads.com/book/show/779021.The_Happy_Prince_and_Other_Tales,The Happy Prince and Other Tales,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320435766l/779021.jpg,Oscar Wilde
5772,https://www.goodreads.com/book/show/5764902-undone,Undone,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388843741l/5764902.jpg,Karin Slaughter
5773,https://www.goodreads.com/book/show/26005898-dark-stranger,Dark Stranger: The Dream,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438208431l/26005898._SY475_.jpg,I.T. Lucas
5774,https://www.goodreads.com/book/show/34072.Jimmy_Corrigan,Jimmy Corrigan: The Smartest Kid on Earth,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579239698l/34072._SX318_.jpg,Chris Ware
5775,https://www.goodreads.com/book/show/8646.Crow_Lake,Crow Lake,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388187730l/8646.jpg,Mary Lawson
5776,https://www.goodreads.com/book/show/312043.The_Fire_Within,The Fire Within,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362325249l/312043.jpg,Chris d'Lacey
5777,https://www.goodreads.com/book/show/53101.Nightwood,Nightwood,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298480120l/53101.jpg,"Djuna Barnes,Jeanette Winterson,T.S. Eliot"
5778,https://www.goodreads.com/book/show/239239.The_Prestige,The Prestige,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414195709l/239239.jpg,Christopher Priest
5779,https://www.goodreads.com/book/show/7617119-i-am-not-a-serial-killer,I Am Not a Serial Killer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442065592l/7617119._SY475_.jpg,Dan Wells
5780,https://www.goodreads.com/book/show/12814540-the-last-princess,The Last Princess,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334174940l/12814540.jpg,Galaxy Craze
5781,https://www.goodreads.com/book/show/499437.Shadows_in_Paradise,Shadows in Paradise,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320492172l/499437.jpg,Erich Maria Remarque
5782,https://www.goodreads.com/book/show/1001312.Parnassus_on_Wheels,Parnassus on Wheels,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465495291l/1001312._SY475_.jpg,Christopher  Morley
5783,https://www.goodreads.com/book/show/15743078-the-divergent-series-2-book-collection,The Divergent Series 2-Book Collection,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341816250l/15743078.jpg,Veronica Roth
5784,https://www.goodreads.com/book/show/79876.Does_My_Head_Look_Big_in_This_,Does My Head Look Big in This?,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328866134l/79876.jpg,Randa Abdel-Fattah
5785,https://www.goodreads.com/book/show/34114362-what-happened,What Happened,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501171573l/34114362.jpg,Hillary Rodham Clinton
5786,https://www.goodreads.com/book/show/38895679-in-my-hands,In My Hands: Compelling Stories from a Surgeon and His Patients Fighting Cancer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519931663l/38895679._SY475_.jpg,Steven A. Curley
5787,https://www.goodreads.com/book/show/41723459-thin-air,Thin Air,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544063130l/41723459._SY475_.jpg,Lisa    Gray
5788,https://www.goodreads.com/book/show/10400575-witch-song,Witch Song,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298569214l/10400575.jpg,Amber Argyle
5789,https://www.goodreads.com/book/show/15798673-a-monster-calls,A Monster Calls,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1496658719l/15798673.jpg,"Patrick Ness,Siobhan Dowd,Jim Kay"
5790,https://www.goodreads.com/book/show/44559.Life_is_Elsewhere,Life is Elsewhere,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327945876l/44559.jpg,"Milan Kundera,Aaron Asher"
5791,https://www.goodreads.com/book/show/238125.Holiday_in_Death,Holiday in Death,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389932347l/238125.jpg,J.D. Robb
5792,https://www.goodreads.com/book/show/1303564.Maximum_Security,Maximum Security,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357225650l/1303564.jpg,Robert Muchamore
5793,https://www.goodreads.com/book/show/14565.Dangerous_Angels,Dangerous Angels,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1166639454l/14565._SY475_.jpg,Francesca Lia Block
5794,https://www.goodreads.com/book/show/9935444-torrent,Torrent,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327897989l/9935444.jpg,Lisa Tawn Bergren
5795,https://www.goodreads.com/book/show/590272.The_Nightingale_and_the_Rose,The Nightingale and the Rose,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428095664l/590272.jpg,Oscar Wilde
5796,https://www.goodreads.com/book/show/125523.The_Half_Brother,The Half Brother,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348710478l/125523.jpg,"Lars Saabye Christensen,Kenneth  Steven"
5797,https://www.goodreads.com/book/show/6117055-the-greatest-show-on-earth,The Greatest Show on Earth: The Evidence for Evolution,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1302127919l/6117055.jpg,Richard Dawkins
5798,https://www.goodreads.com/book/show/10637748-the-pledge,The Pledge,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327878861l/10637748.jpg,Kimberly Derting
5799,https://www.goodreads.com/book/show/18136549-it-happened-one-wedding,It Happened One Wedding,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393398545l/18136549.jpg,Julie James
5800,https://www.goodreads.com/book/show/7999.Marlfox,Marlfox,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311702426l/7999.jpg,Brian Jacques
5801,https://www.goodreads.com/book/show/12617.Manufacturing_Consent,Manufacturing Consent: The Political Economy of the Mass Media,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525166345l/12617._SY475_.jpg,"Edward S. Herman,Noam Chomsky"
5802,https://www.goodreads.com/book/show/469954.The_Tide_Knot,The Tide Knot,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1175028005l/469954._SY475_.jpg,Helen Dunmore
5803,https://www.goodreads.com/book/show/9648.Keep_the_Aspidistra_Flying,Keep the Aspidistra Flying,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331244097l/9648.jpg,George Orwell
5804,https://www.goodreads.com/book/show/10318247-janitors,Janitors,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1300128611l/10318247.jpg,Tyler Whitesides
5805,https://www.goodreads.com/book/show/108942.Bad_Luck_and_Trouble,Bad Luck and Trouble,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441133915l/108942._SY475_.jpg,Lee Child
5806,https://www.goodreads.com/book/show/61661.The_Varieties_of_Scientific_Experience,The Varieties of Scientific Experience: A Personal View of the Search for God,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437328606l/61661._SY475_.jpg,"Carl Sagan,Ann Druyan"
5807,https://www.goodreads.com/book/show/28587957-small-great-things,Small Great Things,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468057481l/28587957._SY475_.jpg,Jodi Picoult
5808,https://www.goodreads.com/book/show/277950.Hagakure,Hagakure: The Book of the Samurai,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388186715l/277950.jpg,"Yamamoto Tsunetomo,William Scott Wilson"
5809,https://www.goodreads.com/book/show/1421046.Supernova,Supernova: Petir,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404292897l/1421046.jpg,Dee Lestari
5810,https://www.goodreads.com/book/show/16178.Dairy_Queen,Dairy Queen,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1570323194l/16178._SY475_.jpg,Catherine Gilbert Murdock
5811,https://www.goodreads.com/book/show/2903736-princeps-fury,Princeps' Fury,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1315082776l/2903736.jpg,Jim Butcher
5812,https://www.goodreads.com/book/show/6889348-the-puzzle-ring,The Puzzle Ring,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327538963l/6889348.jpg,Kate Forsyth
5813,https://www.goodreads.com/book/show/6621143-something-like-fate,Something Like Fate,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399592376l/6621143.jpg,Susane Colasanti
5814,https://www.goodreads.com/book/show/721003.Peak,Peak,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328876929l/721003.jpg,Roland Smith
5815,https://www.goodreads.com/book/show/17166702-true-love-story,True Love Story,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358169338l/17166702.jpg,Willow Aster
5816,https://www.goodreads.com/book/show/17401136-vurt,Vurt,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361253092l/17401136.jpg,"Jeff Noon,Lauren Beukes"
5817,https://www.goodreads.com/book/show/52090.Eichmann_in_Jerusalem,Eichmann in Jerusalem: A Report on the Banality of Evil,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404513286l/52090.jpg,"Hannah Arendt,Amos Elon"
5818,https://www.goodreads.com/book/show/126192.Mythago_Wood,Mythago Wood,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308639607l/126192.jpg,Robert Holdstock
5819,https://www.goodreads.com/book/show/27287136-bounty-from-the-box,Bounty from the Box: The CSA Farm Cookbook,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465428510l/27287136.jpg,Mi Ae Lipe
5820,https://www.goodreads.com/book/show/10302.The_March_of_Folly,The March of Folly: From Troy to Vietnam,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404483483l/10302.jpg,Barbara W. Tuchman
5821,https://www.goodreads.com/book/show/33455.Island_of_the_Sequined_Love_Nun,Island of the Sequined Love Nun,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1168444146l/33455._SY475_.jpg,Christopher Moore
5822,https://www.goodreads.com/book/show/11031.The_Flanders_Panel,The Flanders Panel,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328874807l/11031.jpg,"Arturo Pérez-Reverte,Margaret Jull Costa"
5823,https://www.goodreads.com/book/show/464260.The_Fire_Next_Time,The Fire Next Time,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562890148l/464260._SY475_.jpg,James Baldwin
5824,https://www.goodreads.com/book/show/387061.Tall_Dark_Hungry,"Tall, Dark & Hungry",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354343523l/387061.jpg,Lynsay Sands
5825,https://www.goodreads.com/book/show/778273.Adam_i_Eva,Adam și Eva,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311180813l/778273.jpg,Liviu Rebreanu
5826,https://www.goodreads.com/book/show/997846.Tangled_Webs,Tangled Webs,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475296189l/997846._SX318_.jpg,Anne Bishop
5827,https://www.goodreads.com/book/show/543086.Tom_s_Midnight_Garden,Tom's Midnight Garden,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348198004l/543086.jpg,"Philippa Pearce,Susan Einzig"
5828,https://www.goodreads.com/book/show/1632833.Genghis,Genghis: Lords of the Bow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388213209l/1632833.jpg,Conn Iggulden
5829,https://www.goodreads.com/book/show/204779.The_Masque_of_the_Red_Death,The Masque of the Red Death,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172667858l/204779._SY475_.jpg,Edgar Allan Poe
5830,https://www.goodreads.com/book/show/1328721.Written_in_Bone,Written in Bone,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1182786855l/1328721._SY475_.jpg,Simon Beckett
5831,https://www.goodreads.com/book/show/23009402-saint-anything,Saint Anything,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414680105l/23009402.jpg,Sarah Dessen
5832,https://www.goodreads.com/book/show/13616.Death_Note_Vol_4,"Death Note, Vol. 4: Love",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432686076l/13616._SY475_.jpg,"Tsugumi Ohba,Alexis Kirsch"
5833,https://www.goodreads.com/book/show/66414.Gitanjali,Gitanjali,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348514071l/66414._SY475_.jpg,"Rabindranath Tagore,W.B. Yeats"
5834,https://www.goodreads.com/book/show/3064985-wondrous-strange,Wondrous Strange,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327879404l/3064985.jpg,Lesley Livingston
5835,https://www.goodreads.com/book/show/125321.Barchester_Towers,Barchester Towers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387980968l/125321.jpg,Anthony Trollope
5836,https://www.goodreads.com/book/show/104379.That_Summer,That Summer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309197116l/104379._SY475_.jpg,Sarah Dessen
5837,https://www.goodreads.com/book/show/395058.The_Recognitions,The Recognitions,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309209622l/395058.jpg,"William Gaddis,William H. Gass"
5838,https://www.goodreads.com/book/show/17342701-frozen-tides,Frozen Tides,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436869505l/17342701.jpg,"Morgan Rhodes,Michelle Rowen"
5839,https://www.goodreads.com/book/show/107821.Bridge_of_Sighs,Bridge of Sighs,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320397300l/107821.jpg,Richard Russo
5840,https://www.goodreads.com/book/show/35982.My_Horizontal_Life,My Horizontal Life: A Collection of One-Night Stands,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388631721l/35982.jpg,Chelsea Handler
5841,https://www.goodreads.com/book/show/182332.The_Blue_Girl,The Blue Girl,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1295707955l/182332.jpg,Charles de Lint
5842,https://www.goodreads.com/book/show/1496.Iphigenia_in_Aulis,Iphigenia in Aulis,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347477750l/1496.jpg,"Euripides,Nicholas Rudall"
5843,https://www.goodreads.com/book/show/66678.Exile,Exile,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389680240l/66678.jpg,R.A. Salvatore
5844,https://www.goodreads.com/book/show/3700085-marcelo-in-the-real-world,Marcelo in the Real World,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328838330l/3700085.jpg,Francisco X. Stork
5845,https://www.goodreads.com/book/show/6750586-as-you-wish,As You Wish,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1319175193l/6750586.jpg,Jackson Pearce
5846,https://www.goodreads.com/book/show/9779094-this-dark-endeavor,This Dark Endeavor,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1339610786l/9779094.jpg,Kenneth Oppel
5847,https://www.goodreads.com/book/show/588369.A_Place_Called_Here,A Place Called Here,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348943631l/588369.jpg,Cecelia Ahern
5848,https://www.goodreads.com/book/show/16101023-proxy,Proxy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391051757l/16101023.jpg,"Alex London,C. Alexander London"
5849,https://www.goodreads.com/book/show/815150.The_Highlander_s_Touch,The Highlander's Touch,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1257330461l/815150.jpg,Karen Marie Moning
5850,https://www.goodreads.com/book/show/35001887-outsourced-world---seducing-goddess-durga-during-the-clinton-era,Outsourced World - Seducing Goddess Durga During the Clinton Era,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493370226l/35001887._SY475_.jpg,GRWilson
5851,https://www.goodreads.com/book/show/223394.The_Complete_Poems,The Complete Poems,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346376073l/223394.jpg,"Percy Bysshe Shelley,Mary Wollstonecraft Shelley"
5852,https://www.goodreads.com/book/show/373915.20th_Century_Ghosts,20th Century Ghosts,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388224829l/373915.jpg,"Joe Hill,Christopher Golden"
5853,https://www.goodreads.com/book/show/125507.The_True_Story_of_the_3_Little_Pigs,The True Story of the 3 Little Pigs,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327884731l/125507.jpg,"Jon Scieszka,Lane Smith"
5854,https://www.goodreads.com/book/show/8874743-when-god-was-a-rabbit,When God Was a Rabbit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311417203l/8874743.jpg,Sarah Winman
5855,https://www.goodreads.com/book/show/8686057-fated,Fated,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1280537841l/8686057.jpg,Rebecca Zanetti
5856,https://www.goodreads.com/book/show/290628.The_Darkest_Road,The Darkest Road,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388894721l/290628.jpg,Guy Gavriel Kay
5857,https://www.goodreads.com/book/show/298568.Night_of_the_Soul_Stealer,Night of the Soul Stealer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348485290l/298568.jpg,"Joseph Delaney,Patrick  Arrasmith"
5858,https://www.goodreads.com/book/show/22895264-wicked,Wicked,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410783827l/22895264.jpg,Jennifer L. Armentrout
5859,https://www.goodreads.com/book/show/337907.House_of_Leaves,House of Leaves,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494697179l/337907.jpg,Mark Z. Danielewski
5860,https://www.goodreads.com/book/show/35097255-the-president-is-missing,The President Is Missing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510789132l/35097255._SY475_.jpg,"Bill Clinton,James Patterson"
5861,https://www.goodreads.com/book/show/16434.The_Taking,The Taking,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924207l/16434.jpg,Dean Koontz
5862,https://www.goodreads.com/book/show/125190.Swallows_and_Amazons,Swallows and Amazons,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1277148503l/125190.jpg,Arthur Ransome
5863,https://www.goodreads.com/book/show/183586.The_Cruel_Sea,The Cruel Sea,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385183511l/183586.jpg,Nicholas Monsarrat
5864,https://www.goodreads.com/book/show/8100422-timeless,Timeless,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1275460221l/8100422.jpg,Alexandra Monir
5865,https://www.goodreads.com/book/show/153492.The_39_Steps,The 39 Steps,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391320797l/153492.jpg,John Buchan
5866,https://www.goodreads.com/book/show/94064.Rainbow_Boys,Rainbow Boys,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388281942l/94064.jpg,Alex   Sanchez
5867,https://www.goodreads.com/book/show/89354.Blue_Skies,Blue Skies,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266705408l/89354._SY475_.jpg,Catherine Anderson
5868,https://www.goodreads.com/book/show/18089551-tall-tatted-and-tempting,"Tall, Tatted and Tempting",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371580822l/18089551.jpg,Tammy Falkner
5869,https://www.goodreads.com/book/show/28187230-the-woman-in-cabin-10,The Woman in Cabin 10,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465878007l/28187230._SY475_.jpg,Ruth Ware
5870,https://www.goodreads.com/book/show/678891.Bloom,Bloom,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298132153l/678891.jpg,Elizabeth Scott
5871,https://www.goodreads.com/book/show/185289.Dragon_Prince,Dragon Prince,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309210730l/185289.jpg,Melanie Rawn
5872,https://www.goodreads.com/book/show/295651.Under_the_Jolly_Roger,Under the Jolly Roger: Being an Account of the Further Nautical Adventures of Jacky Faber,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427211277l/295651.jpg,L.A. Meyer
5873,https://www.goodreads.com/book/show/6328.Revolting_Rhymes,Revolting Rhymes,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312498117l/6328.jpg,"Roald Dahl,Quentin Blake"
5874,https://www.goodreads.com/book/show/3153116,سقف الكفاية,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1207126012l/3153116.jpg,محمد حسن علوان
5875,https://www.goodreads.com/book/show/14345.Rain_of_Gold,Rain of Gold,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320554857l/14345.jpg,Victor Villaseñor
5876,https://www.goodreads.com/book/show/13414676-the-end-of-your-life-book-club,The End of Your Life Book Club,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333576665l/13414676.jpg,Will Schwalbe
5877,https://www.goodreads.com/book/show/59149.Beware_of_Pity,Beware of Pity,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1611782460l/59149._SY475_.jpg,"Stefan Zweig,Phyllis Blewitt,Trevor Blewitt"
5878,https://www.goodreads.com/book/show/30267929-we-were-the-lucky-ones,We Were the Lucky Ones,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1471282781l/30267929.jpg,Georgia Hunter
5879,https://www.goodreads.com/book/show/63837.The_Last_Report_on_the_Miracles_at_Little_No_Horse,The Last Report on the Miracles at Little No Horse,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355127660l/63837.jpg,Louise Erdrich
5880,https://www.goodreads.com/book/show/22374.Batman,Batman: Arkham Asylum - A Serious House on Serious Earth,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388209338l/22374.jpg,"Grant Morrison,Dave McKean"
5881,https://www.goodreads.com/book/show/44688.Magician_s_Gambit,Magician's Gambit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1315276590l/44688.jpg,David Eddings
5882,https://www.goodreads.com/book/show/4633.Islands_in_the_Stream,Islands in the Stream,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400891142l/4633.jpg,Ernest Hemingway
5883,https://www.goodreads.com/book/show/19164.Purgatorio,"The Divine Comedy of Dante Alighieri, Volume 2: Purgatorio",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348687775l/19164.jpg,"Dante Alighieri,Robert M. Durling,Ronald L. Martinez"
5884,https://www.goodreads.com/book/show/6070950-bed-of-roses,Bed of Roses,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316972420l/6070950.jpg,Nora Roberts
5885,https://www.goodreads.com/book/show/9615347-anya-s-ghost,Anya's Ghost,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316739317l/9615347.jpg,Vera Brosgol
5886,https://www.goodreads.com/book/show/12862611-as-dead-as-it-gets,As Dead As It Gets,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1319828032l/12862611.jpg,Katie Alender
5887,https://www.goodreads.com/book/show/72003.Angels_in_America,Angels in America,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1170797663l/72003._SY475_.jpg,Tony Kushner
5888,https://www.goodreads.com/book/show/22091081-the-warden-and-the-wolf-king,The Warden and the Wolf King,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400887375l/22091081.jpg,"Andrew       Peterson,Joe Sutphin"
5889,https://www.goodreads.com/book/show/42670801-the-speed-of-life,The Speed of Life,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1541632106l/42670801._SY475_.jpg,James Victor Jordan
5890,https://www.goodreads.com/book/show/271685.Five_Smooth_Stones,Five Smooth Stones,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1173310355l/271685.jpg,Ann Fairbairn
5891,https://www.goodreads.com/book/show/112517.Rama_Revealed,Rama Revealed,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375814909l/112517.jpg,"Arthur C. Clarke,Gentry Lee"
5892,https://www.goodreads.com/book/show/75060.Jarhead_,Jarhead : A Marine's Chronicle of the Gulf War and Other Battles,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441488495l/75060._SY475_.jpg,Anthony Swofford
5893,https://www.goodreads.com/book/show/11915.Broken,Broken,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330706568l/11915.jpg,Kelley Armstrong
5894,https://www.goodreads.com/book/show/187500.Cry_No_More,Cry No More,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172540015l/187500._SY475_.jpg,Linda Howard
5895,https://www.goodreads.com/book/show/13361570-that-wedding,That Wedding,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1325634831l/13361570.jpg,Jillian Dodd
5896,https://www.goodreads.com/book/show/762390.The_Hour_of_the_Star,The Hour of the Star,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1325790532l/762390.jpg,"Clarice Lispector,Giovanni Pontiero"
5897,https://www.goodreads.com/book/show/13547956-the-iron-legends,The Iron Legends,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335457599l/13547956.jpg,Julie Kagawa
5898,https://www.goodreads.com/book/show/16131489-the-last-star,The Last Star,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444237685l/16131489.jpg,Rick Yancey
5899,https://www.goodreads.com/book/show/126807.The_Double_Bind,The Double Bind,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348690366l/126807.jpg,Chris Bohjalian
5900,https://www.goodreads.com/book/show/113138.The_Winner,The Winner,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347754561l/113138.jpg,David Baldacci
5901,https://www.goodreads.com/book/show/33441.Fluke,"Fluke: Or, I Know Why the Winged Whale Sings",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1168444068l/33441._SY475_.jpg,Christopher Moore
5902,https://www.goodreads.com/book/show/2279.Truman,Truman,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364681969l/2279.jpg,David McCullough
5903,https://www.goodreads.com/book/show/1087204.Ouran_High_School_Host_Club_Vol_1,"Ouran High School Host Club, Vol. 1",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388328993l/1087204.jpg,"Bisco Hatori,Gary Leach,Kenichiro Yagi"
5904,https://www.goodreads.com/book/show/238360.Megan_Meade_s_Guide_to_the_McGowan_Boys,Megan Meade's Guide to the McGowan Boys,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388397285l/238360.jpg,Kate Brian
